scenario,seed,stage,week_index,weekly_arrivals
ALL_BASELINE,12,pathrep_to_treatmdt,4,3
ALL_BASELINE,12,pathrep_to_treatmdt,5,1
ALL_BASELINE,12,pathrep_to_treatmdt,6,1
ALL_BASELINE,12,pathrep_to_treatmdt,7,4
ALL_BASELINE,12,pathrep_to_treatmdt,8,8
ALL_BASELINE,12,pathrep_to_treatmdt,9,3
ALL_BASELINE,12,pathrep_to_treatmdt,10,2
ALL_BASELINE,12,pathrep_to_treatmdt,11,5
ALL_BASELINE,12,pathrep_to_treatmdt,12,3
ALL_BASELINE,12,pathrep_to_treatmdt,13,6
ALL_BASELINE,12,pathrep_to_treatmdt,14,3
ALL_BASELINE,12,pathrep_to_treatmdt,15,3
ALL_BASELINE,12,pathrep_to_treatmdt,16,2
ALL_BASELINE,12,pathrep_to_treatmdt,17,5
ALL_BASELINE,12,pathrep_to_treatmdt,18,5
ALL_BASELINE,12,pathrep_to_treatmdt,19,7
ALL_BASELINE,12,pathrep_to_treatmdt,20,5
ALL_BASELINE,12,pathrep_to_treatmdt,21,1
ALL_BASELINE,12,pathrep_to_treatmdt,22,7
ALL_BASELINE,12,pathrep_to_treatmdt,23,3
ALL_BASELINE,12,pathrep_to_treatmdt,24,6
ALL_BASELINE,12,pathrep_to_treatmdt,25,5
ALL_BASELINE,12,pathrep_to_treatmdt,26,5
ALL_BASELINE,12,pathrep_to_treatmdt,27,3
ALL_BASELINE,12,pathrep_to_treatmdt,28,3
ALL_BASELINE,12,pathrep_to_treatmdt,29,4
ALL_BASELINE,12,pathrep_to_treatmdt,30,5
ALL_BASELINE,12,pathrep_to_treatmdt,31,2
ALL_BASELINE,12,pathrep_to_treatmdt,32,8
ALL_BASELINE,12,pathrep_to_treatmdt,33,5
ALL_BASELINE,12,pathrep_to_treatmdt,34,9
ALL_BASELINE,12,pathrep_to_treatmdt,35,2
ALL_BASELINE,12,pathrep_to_treatmdt,36,2
ALL_BASELINE,12,pathrep_to_treatmdt,37,3
ALL_BASELINE,12,pathrep_to_treatmdt,38,1
ALL_BASELINE,12,pathrep_to_treatmdt,39,3
ALL_BASELINE,12,pathrep_to_treatmdt,40,1
ALL_BASELINE,12,pathrep_to_treatmdt,41,7
ALL_BASELINE,12,pathrep_to_treatmdt,42,4
ALL_BASELINE,12,pathrep_to_treatmdt,43,4
ALL_BASELINE,12,pathrep_to_treatmdt,44,4
ALL_BASELINE,12,pathrep_to_treatmdt,45,4
ALL_BASELINE,12,pathrep_to_treatmdt,46,1
ALL_BASELINE,12,treatmdt_to_outpat,0,1
ALL_BASELINE,12,treatmdt_to_outpat,2,1
ALL_BASELINE,12,treatmdt_to_outpat,3,2
ALL_BASELINE,12,treatmdt_to_outpat,4,2
ALL_BASELINE,12,treatmdt_to_outpat,5,2
ALL_BASELINE,12,treatmdt_to_outpat,6,1
ALL_BASELINE,12,treatmdt_to_outpat,7,1
ALL_BASELINE,12,treatmdt_to_outpat,8,7
ALL_BASELINE,12,treatmdt_to_outpat,9,7
ALL_BASELINE,12,treatmdt_to_outpat,10,2
ALL_BASELINE,12,treatmdt_to_outpat,11,3
ALL_BASELINE,12,treatmdt_to_outpat,12,4
ALL_BASELINE,12,treatmdt_to_outpat,13,4
ALL_BASELINE,12,treatmdt_to_outpat,14,3
ALL_BASELINE,12,treatmdt_to_outpat,15,4
ALL_BASELINE,12,treatmdt_to_outpat,16,3
ALL_BASELINE,12,treatmdt_to_outpat,17,3
ALL_BASELINE,12,treatmdt_to_outpat,18,5
ALL_BASELINE,12,treatmdt_to_outpat,19,6
ALL_BASELINE,12,treatmdt_to_outpat,20,6
ALL_BASELINE,12,treatmdt_to_outpat,21,3
ALL_BASELINE,12,treatmdt_to_outpat,22,2
ALL_BASELINE,12,treatmdt_to_outpat,23,5
ALL_BASELINE,12,treatmdt_to_outpat,24,5
ALL_BASELINE,12,treatmdt_to_outpat,25,7
ALL_BASELINE,12,treatmdt_to_outpat,26,3
ALL_BASELINE,12,treatmdt_to_outpat,27,7
ALL_BASELINE,12,treatmdt_to_outpat,28,3
ALL_BASELINE,12,treatmdt_to_outpat,29,3
ALL_BASELINE,12,treatmdt_to_outpat,30,2
ALL_BASELINE,12,treatmdt_to_outpat,31,5
ALL_BASELINE,12,treatmdt_to_outpat,32,5
ALL_BASELINE,12,treatmdt_to_outpat,33,5
ALL_BASELINE,12,treatmdt_to_outpat,34,8
ALL_BASELINE,12,treatmdt_to_outpat,35,4
ALL_BASELINE,12,treatmdt_to_outpat,36,4
ALL_BASELINE,12,treatmdt_to_outpat,37,3
ALL_BASELINE,12,treatmdt_to_outpat,38,2
ALL_BASELINE,12,treatmdt_to_outpat,39,3
ALL_BASELINE,12,treatmdt_to_outpat,40,2
ALL_BASELINE,12,treatmdt_to_outpat,42,8
ALL_BASELINE,12,treatmdt_to_outpat,43,4
ALL_BASELINE,12,treatmdt_to_outpat,44,4
ALL_BASELINE,12,treatmdt_to_outpat,45,2
OBS_MIX,12,ref_to_mri,0,6
OBS_MIX,12,ref_to_mri,1,9
OBS_MIX,12,ref_to_mri,2,9
OBS_MIX,12,ref_to_mri,3,12
OBS_MIX,12,ref_to_mri,4,14
OBS_MIX,12,ref_to_mri,5,5
OBS_MIX,12,ref_to_mri,6,12
OBS_MIX,12,ref_to_mri,7,9
OBS_MIX,12,ref_to_mri,8,4
OBS_MIX,12,ref_to_mri,9,6
OBS_MIX,12,ref_to_mri,10,6
OBS_MIX,12,ref_to_mri,11,7
OBS_MIX,12,ref_to_mri,12,8
OBS_MIX,12,ref_to_mri,13,10
OBS_MIX,12,ref_to_mri,14,10
OBS_MIX,12,ref_to_mri,15,15
OBS_MIX,12,ref_to_mri,16,11
OBS_MIX,12,ref_to_mri,17,3
OBS_MIX,12,ref_to_mri,18,10
OBS_MIX,12,ref_to_mri,19,18
OBS_MIX,12,ref_to_mri,20,9
OBS_MIX,12,ref_to_mri,21,12
OBS_MIX,12,ref_to_mri,22,9
OBS_MIX,12,ref_to_mri,23,13
OBS_MIX,12,ref_to_mri,24,6
OBS_MIX,12,ref_to_mri,25,7
OBS_MIX,12,ref_to_mri,26,10
OBS_MIX,12,ref_to_mri,27,6
OBS_MIX,12,ref_to_mri,28,12
OBS_MIX,12,ref_to_mri,29,6
OBS_MIX,12,ref_to_mri,30,5
OBS_MIX,12,ref_to_mri,31,7
OBS_MIX,12,ref_to_mri,32,8
OBS_MIX,12,ref_to_mri,33,9
OBS_MIX,12,ref_to_mri,34,9
OBS_MIX,12,ref_to_mri,35,5
OBS_MIX,12,ref_to_mri,36,8
OBS_MIX,12,ref_to_mri,37,8
OBS_MIX,12,ref_to_mri,38,2
OBS_MIX,12,ref_to_mri,39,8
OBS_MIX,12,ref_to_mri,40,12
OBS_MIX,12,ref_to_mri,41,10
OBS_MIX,12,ref_to_mri,42,9
OBS_MIX,12,ref_to_mri,43,5
OBS_MIX,12,ref_to_mri,44,10
OBS_MIX,12,ref_to_mri,45,11
OBS_MIX,12,ref_to_mri,46,8
OBS_MIX,12,ref_to_mri,47,8
OBS_MIX,12,ref_to_mri,48,11
OBS_MIX,12,ref_to_mri,49,12
OBS_MIX,12,ref_to_mri,50,9
OBS_MIX,12,ref_to_mri,51,9
OBS_MIX,12,ref_to_mri,52,3
OBS_MIX,12,mri_to_report,0,3
OBS_MIX,12,mri_to_report,1,2
OBS_MIX,12,mri_to_report,2,5
OBS_MIX,12,mri_to_report,3,6
OBS_MIX,12,mri_to_report,4,5
OBS_MIX,12,mri_to_report,5,9
OBS_MIX,12,mri_to_report,6,6
OBS_MIX,12,mri_to_report,7,12
OBS_MIX,12,mri_to_report,8,6
OBS_MIX,12,mri_to_report,9,12
OBS_MIX,12,mri_to_report,10,8
OBS_MIX,12,mri_to_report,11,8
OBS_MIX,12,mri_to_report,12,7
OBS_MIX,12,mri_to_report,13,9
OBS_MIX,12,mri_to_report,14,7
OBS_MIX,12,mri_to_report,15,7
OBS_MIX,12,mri_to_report,16,11
OBS_MIX,12,mri_to_report,17,13
OBS_MIX,12,mri_to_report,18,9
OBS_MIX,12,mri_to_report,19,11
OBS_MIX,12,mri_to_report,20,6
OBS_MIX,12,mri_to_report,21,9
OBS_MIX,12,mri_to_report,22,9
OBS_MIX,12,mri_to_report,23,11
OBS_MIX,12,mri_to_report,24,11
OBS_MIX,12,mri_to_report,25,12
OBS_MIX,12,mri_to_report,26,9
OBS_MIX,12,mri_to_report,27,8
OBS_MIX,12,mri_to_report,28,7
OBS_MIX,12,mri_to_report,29,7
OBS_MIX,12,mri_to_report,30,13
OBS_MIX,12,mri_to_report,31,6
OBS_MIX,12,mri_to_report,32,9
OBS_MIX,12,mri_to_report,33,9
OBS_MIX,12,mri_to_report,34,5
OBS_MIX,12,mri_to_report,35,6
OBS_MIX,12,mri_to_report,36,5
OBS_MIX,12,mri_to_report,37,8
OBS_MIX,12,mri_to_report,38,7
OBS_MIX,12,mri_to_report,39,7
OBS_MIX,12,mri_to_report,40,10
OBS_MIX,12,mri_to_report,41,8
OBS_MIX,12,mri_to_report,42,8
OBS_MIX,12,mri_to_report,43,9
OBS_MIX,12,mri_to_report,44,8
OBS_MIX,12,mri_to_report,45,7
OBS_MIX,12,mri_to_report,46,8
OBS_MIX,12,mri_to_report,47,8
OBS_MIX,12,mri_to_report,48,10
OBS_MIX,12,mri_to_report,49,7
OBS_MIX,12,mri_to_report,50,12
OBS_MIX,12,mri_to_report,51,6
OBS_MIX,12,report_to_biopmdt,0,3
OBS_MIX,12,report_to_biopmdt,1,2
OBS_MIX,12,report_to_biopmdt,2,5
OBS_MIX,12,report_to_biopmdt,3,5
OBS_MIX,12,report_to_biopmdt,4,6
OBS_MIX,12,report_to_biopmdt,5,8
OBS_MIX,12,report_to_biopmdt,6,7
OBS_MIX,12,report_to_biopmdt,7,6
OBS_MIX,12,report_to_biopmdt,8,10
OBS_MIX,12,report_to_biopmdt,9,8
OBS_MIX,12,report_to_biopmdt,10,12
OBS_MIX,12,report_to_biopmdt,11,8
OBS_MIX,12,report_to_biopmdt,12,7
OBS_MIX,12,report_to_biopmdt,13,7
OBS_MIX,12,report_to_biopmdt,14,9
OBS_MIX,12,report_to_biopmdt,15,7
OBS_MIX,12,report_to_biopmdt,16,7
OBS_MIX,12,report_to_biopmdt,17,11
OBS_MIX,12,report_to_biopmdt,18,8
OBS_MIX,12,report_to_biopmdt,19,16
OBS_MIX,12,report_to_biopmdt,20,7
OBS_MIX,12,report_to_biopmdt,21,11
OBS_MIX,12,report_to_biopmdt,22,7
OBS_MIX,12,report_to_biopmdt,23,8
OBS_MIX,12,report_to_biopmdt,24,11
OBS_MIX,12,report_to_biopmdt,25,14
OBS_MIX,12,report_to_biopmdt,26,10
OBS_MIX,12,report_to_biopmdt,27,6
OBS_MIX,12,report_to_biopmdt,28,9
OBS_MIX,12,report_to_biopmdt,29,8
OBS_MIX,12,report_to_biopmdt,30,6
OBS_MIX,12,report_to_biopmdt,31,10
OBS_MIX,12,report_to_biopmdt,32,9
OBS_MIX,12,report_to_biopmdt,33,11
OBS_MIX,12,report_to_biopmdt,34,7
OBS_MIX,12,report_to_biopmdt,35,7
OBS_MIX,12,report_to_biopmdt,36,5
OBS_MIX,12,report_to_biopmdt,37,6
OBS_MIX,12,report_to_biopmdt,38,6
OBS_MIX,12,report_to_biopmdt,39,7
OBS_MIX,12,report_to_biopmdt,40,7
OBS_MIX,12,report_to_biopmdt,41,8
OBS_MIX,12,report_to_biopmdt,42,9
OBS_MIX,12,report_to_biopmdt,43,7
OBS_MIX,12,report_to_biopmdt,44,10
OBS_MIX,12,report_to_biopmdt,45,12
OBS_MIX,12,report_to_biopmdt,46,5
OBS_MIX,12,report_to_biopmdt,47,7
OBS_MIX,12,report_to_biopmdt,48,11
OBS_MIX,12,report_to_biopmdt,49,6
OBS_MIX,12,report_to_biopmdt,50,10
OBS_MIX,12,report_to_biopmdt,51,10
OBS_MIX,12,biopmdt_to_biopsy,0,1
OBS_MIX,12,biopmdt_to_biopsy,1,2
OBS_MIX,12,biopmdt_to_biopsy,2,3
OBS_MIX,12,biopmdt_to_biopsy,3,2
OBS_MIX,12,biopmdt_to_biopsy,4,5
OBS_MIX,12,biopmdt_to_biopsy,5,2
OBS_MIX,12,biopmdt_to_biopsy,6,6
OBS_MIX,12,biopmdt_to_biopsy,7,3
OBS_MIX,12,biopmdt_to_biopsy,8,6
OBS_MIX,12,biopmdt_to_biopsy,9,4
OBS_MIX,12,biopmdt_to_biopsy,10,7
OBS_MIX,12,biopmdt_to_biopsy,11,6
OBS_MIX,12,biopmdt_to_biopsy,12,3
OBS_MIX,12,biopmdt_to_biopsy,13,8
OBS_MIX,12,biopmdt_to_biopsy,14,5
OBS_MIX,12,biopmdt_to_biopsy,15,3
OBS_MIX,12,biopmdt_to_biopsy,16,5
OBS_MIX,12,biopmdt_to_biopsy,17,4
OBS_MIX,12,biopmdt_to_biopsy,18,1
OBS_MIX,12,biopmdt_to_biopsy,19,8
OBS_MIX,12,biopmdt_to_biopsy,20,8
OBS_MIX,12,biopmdt_to_biopsy,21,7
OBS_MIX,12,biopmdt_to_biopsy,22,6
OBS_MIX,12,biopmdt_to_biopsy,23,5
OBS_MIX,12,biopmdt_to_biopsy,24,7
OBS_MIX,12,biopmdt_to_biopsy,25,7
OBS_MIX,12,biopmdt_to_biopsy,26,8
OBS_MIX,12,biopmdt_to_biopsy,27,4
OBS_MIX,12,biopmdt_to_biopsy,28,4
OBS_MIX,12,biopmdt_to_biopsy,29,4
OBS_MIX,12,biopmdt_to_biopsy,30,2
OBS_MIX,12,biopmdt_to_biopsy,31,5
OBS_MIX,12,biopmdt_to_biopsy,32,9
OBS_MIX,12,biopmdt_to_biopsy,33,8
OBS_MIX,12,biopmdt_to_biopsy,34,5
OBS_MIX,12,biopmdt_to_biopsy,35,2
OBS_MIX,12,biopmdt_to_biopsy,36,2
OBS_MIX,12,biopmdt_to_biopsy,37,5
OBS_MIX,12,biopmdt_to_biopsy,38,2
OBS_MIX,12,biopmdt_to_biopsy,39,5
OBS_MIX,12,biopmdt_to_biopsy,40,6
OBS_MIX,12,biopmdt_to_biopsy,41,3
OBS_MIX,12,biopmdt_to_biopsy,42,9
OBS_MIX,12,biopmdt_to_biopsy,43,4
OBS_MIX,12,biopmdt_to_biopsy,44,5
OBS_MIX,12,biopmdt_to_biopsy,45,9
OBS_MIX,12,biopmdt_to_biopsy,46,4
OBS_MIX,12,biopmdt_to_biopsy,47,2
OBS_MIX,12,biopmdt_to_biopsy,48,5
OBS_MIX,12,biopmdt_to_biopsy,49,7
OBS_MIX,12,biopmdt_to_biopsy,50,1
OBS_MIX,12,biopmdt_to_biopsy,51,9
OBS_MIX,12,biopsy_to_pathrep,0,1
OBS_MIX,12,biopsy_to_pathrep,1,2
OBS_MIX,12,biopsy_to_pathrep,2,1
OBS_MIX,12,biopsy_to_pathrep,3,6
OBS_MIX,12,biopsy_to_pathrep,4,1
OBS_MIX,12,biopsy_to_pathrep,5,2
OBS_MIX,12,biopsy_to_pathrep,6,6
OBS_MIX,12,biopsy_to_pathrep,7,3
OBS_MIX,12,biopsy_to_pathrep,8,4
OBS_MIX,12,biopsy_to_pathrep,9,3
OBS_MIX,12,biopsy_to_pathrep,10,12
OBS_MIX,12,biopsy_to_pathrep,11,7
OBS_MIX,12,biopsy_to_pathrep,12,1
OBS_MIX,12,biopsy_to_pathrep,13,8
OBS_MIX,12,biopsy_to_pathrep,14,2
OBS_MIX,12,biopsy_to_pathrep,15,4
OBS_MIX,12,biopsy_to_pathrep,16,7
OBS_MIX,12,biopsy_to_pathrep,17,1
OBS_MIX,12,biopsy_to_pathrep,18,5
OBS_MIX,12,biopsy_to_pathrep,19,6
OBS_MIX,12,biopsy_to_pathrep,20,7
OBS_MIX,12,biopsy_to_pathrep,21,9
OBS_MIX,12,biopsy_to_pathrep,22,5
OBS_MIX,12,biopsy_to_pathrep,23,4
OBS_MIX,12,biopsy_to_pathrep,24,2
OBS_MIX,12,biopsy_to_pathrep,25,12
OBS_MIX,12,biopsy_to_pathrep,26,5
OBS_MIX,12,biopsy_to_pathrep,27,4
OBS_MIX,12,biopsy_to_pathrep,28,4
OBS_MIX,12,biopsy_to_pathrep,29,3
OBS_MIX,12,biopsy_to_pathrep,30,4
OBS_MIX,12,biopsy_to_pathrep,31,5
OBS_MIX,12,biopsy_to_pathrep,32,8
OBS_MIX,12,biopsy_to_pathrep,33,6
OBS_MIX,12,biopsy_to_pathrep,34,10
OBS_MIX,12,biopsy_to_pathrep,35,6
OBS_MIX,12,biopsy_to_pathrep,36,4
OBS_MIX,12,biopsy_to_pathrep,38,2
OBS_MIX,12,biopsy_to_pathrep,39,6
OBS_MIX,12,biopsy_to_pathrep,40,6
OBS_MIX,12,biopsy_to_pathrep,41,1
OBS_MIX,12,biopsy_to_pathrep,42,5
OBS_MIX,12,biopsy_to_pathrep,43,5
OBS_MIX,12,biopsy_to_pathrep,44,6
OBS_MIX,12,biopsy_to_pathrep,45,5
OBS_MIX,12,biopsy_to_pathrep,46,5
OBS_MIX,12,biopsy_to_pathrep,47,7
OBS_MIX,12,biopsy_to_pathrep,48,1
OBS_MIX,12,pathrep_to_treatmdt,0,2
OBS_MIX,12,pathrep_to_treatmdt,1,2
OBS_MIX,12,pathrep_to_treatmdt,2,2
OBS_MIX,12,pathrep_to_treatmdt,3,1
OBS_MIX,12,pathrep_to_treatmdt,4,2
OBS_MIX,12,pathrep_to_treatmdt,5,5
OBS_MIX,12,pathrep_to_treatmdt,6,1
OBS_MIX,12,pathrep_to_treatmdt,7,1
OBS_MIX,12,pathrep_to_treatmdt,8,8
OBS_MIX,12,pathrep_to_treatmdt,9,7
OBS_MIX,12,pathrep_to_treatmdt,10,4
OBS_MIX,12,pathrep_to_treatmdt,11,3
OBS_MIX,12,pathrep_to_treatmdt,12,4
OBS_MIX,12,pathrep_to_treatmdt,13,1
OBS_MIX,12,pathrep_to_treatmdt,14,6
OBS_MIX,12,pathrep_to_treatmdt,15,3
OBS_MIX,12,pathrep_to_treatmdt,16,1
OBS_MIX,12,pathrep_to_treatmdt,17,2
OBS_MIX,12,pathrep_to_treatmdt,18,9
OBS_MIX,12,pathrep_to_treatmdt,19,6
OBS_MIX,12,pathrep_to_treatmdt,20,5
OBS_MIX,12,pathrep_to_treatmdt,21,4
OBS_MIX,12,pathrep_to_treatmdt,23,6
OBS_MIX,12,pathrep_to_treatmdt,24,4
OBS_MIX,12,pathrep_to_treatmdt,25,9
OBS_MIX,12,pathrep_to_treatmdt,26,3
OBS_MIX,12,pathrep_to_treatmdt,27,4
OBS_MIX,12,pathrep_to_treatmdt,28,2
OBS_MIX,12,pathrep_to_treatmdt,29,5
OBS_MIX,12,pathrep_to_treatmdt,30,5
OBS_MIX,12,pathrep_to_treatmdt,31,2
OBS_MIX,12,pathrep_to_treatmdt,32,6
OBS_MIX,12,pathrep_to_treatmdt,33,7
OBS_MIX,12,pathrep_to_treatmdt,34,8
OBS_MIX,12,pathrep_to_treatmdt,35,1
OBS_MIX,12,pathrep_to_treatmdt,36,2
OBS_MIX,12,pathrep_to_treatmdt,37,2
OBS_MIX,12,pathrep_to_treatmdt,38,4
OBS_MIX,12,pathrep_to_treatmdt,39,2
OBS_MIX,12,pathrep_to_treatmdt,41,7
OBS_MIX,12,pathrep_to_treatmdt,42,3
OBS_MIX,12,pathrep_to_treatmdt,43,6
OBS_MIX,12,pathrep_to_treatmdt,44,2
OBS_MIX,12,pathrep_to_treatmdt,45,3
OBS_MIX,12,pathrep_to_treatmdt,46,5
OBS_MIX,12,treatmdt_to_outpat,0,2
OBS_MIX,12,treatmdt_to_outpat,1,1
OBS_MIX,12,treatmdt_to_outpat,2,2
OBS_MIX,12,treatmdt_to_outpat,3,1
OBS_MIX,12,treatmdt_to_outpat,4,3
OBS_MIX,12,treatmdt_to_outpat,5,3
OBS_MIX,12,treatmdt_to_outpat,6,2
OBS_MIX,12,treatmdt_to_outpat,8,9
OBS_MIX,12,treatmdt_to_outpat,9,6
OBS_MIX,12,treatmdt_to_outpat,10,3
OBS_MIX,12,treatmdt_to_outpat,11,4
OBS_MIX,12,treatmdt_to_outpat,12,3
OBS_MIX,12,treatmdt_to_outpat,13,4
OBS_MIX,12,treatmdt_to_outpat,14,2
OBS_MIX,12,treatmdt_to_outpat,15,4
OBS_MIX,12,treatmdt_to_outpat,16,3
OBS_MIX,12,treatmdt_to_outpat,17,2
OBS_MIX,12,treatmdt_to_outpat,18,8
OBS_MIX,12,treatmdt_to_outpat,19,4
OBS_MIX,12,treatmdt_to_outpat,20,7
OBS_MIX,12,treatmdt_to_outpat,21,3
OBS_MIX,12,treatmdt_to_outpat,22,2
OBS_MIX,12,treatmdt_to_outpat,23,6
OBS_MIX,12,treatmdt_to_outpat,24,3
OBS_MIX,12,treatmdt_to_outpat,25,7
OBS_MIX,12,treatmdt_to_outpat,26,4
OBS_MIX,12,treatmdt_to_outpat,27,5
OBS_MIX,12,treatmdt_to_outpat,28,3
OBS_MIX,12,treatmdt_to_outpat,29,3
OBS_MIX,12,treatmdt_to_outpat,30,4
OBS_MIX,12,treatmdt_to_outpat,31,4
OBS_MIX,12,treatmdt_to_outpat,32,7
OBS_MIX,12,treatmdt_to_outpat,33,6
OBS_MIX,12,treatmdt_to_outpat,34,4
OBS_MIX,12,treatmdt_to_outpat,35,5
OBS_MIX,12,treatmdt_to_outpat,36,2
OBS_MIX,12,treatmdt_to_outpat,37,3
OBS_MIX,12,treatmdt_to_outpat,38,3
OBS_MIX,12,treatmdt_to_outpat,39,3
OBS_MIX,12,treatmdt_to_outpat,40,1
OBS_MIX,12,treatmdt_to_outpat,41,2
OBS_MIX,12,treatmdt_to_outpat,42,7
OBS_MIX,12,treatmdt_to_outpat,43,3
OBS_MIX,12,treatmdt_to_outpat,44,4
OBS_MIX,12,treatmdt_to_outpat,45,1
ALL_PROSTAD,12,ref_to_mri,0,6
ALL_PROSTAD,12,ref_to_mri,1,9
ALL_PROSTAD,12,ref_to_mri,2,9
ALL_PROSTAD,12,ref_to_mri,3,12
ALL_PROSTAD,12,ref_to_mri,4,14
ALL_PROSTAD,12,ref_to_mri,5,5
ALL_PROSTAD,12,ref_to_mri,6,12
ALL_PROSTAD,12,ref_to_mri,7,9
ALL_PROSTAD,12,ref_to_mri,8,4
ALL_PROSTAD,12,ref_to_mri,9,6
ALL_PROSTAD,12,ref_to_mri,10,6
ALL_PROSTAD,12,ref_to_mri,11,7
ALL_PROSTAD,12,ref_to_mri,12,8
ALL_PROSTAD,12,ref_to_mri,13,10
ALL_PROSTAD,12,ref_to_mri,14,10
ALL_PROSTAD,12,ref_to_mri,15,15
ALL_PROSTAD,12,ref_to_mri,16,11
ALL_PROSTAD,12,ref_to_mri,17,3
ALL_PROSTAD,12,ref_to_mri,18,10
ALL_PROSTAD,12,ref_to_mri,19,18
ALL_PROSTAD,12,ref_to_mri,20,9
ALL_PROSTAD,12,ref_to_mri,21,12
ALL_PROSTAD,12,ref_to_mri,22,9
ALL_PROSTAD,12,ref_to_mri,23,13
ALL_PROSTAD,12,ref_to_mri,24,6
ALL_PROSTAD,12,ref_to_mri,25,7
ALL_PROSTAD,12,ref_to_mri,26,10
ALL_PROSTAD,12,ref_to_mri,27,6
ALL_PROSTAD,12,ref_to_mri,28,12
ALL_PROSTAD,12,ref_to_mri,29,6
ALL_PROSTAD,12,ref_to_mri,30,5
ALL_PROSTAD,12,ref_to_mri,31,7
ALL_PROSTAD,12,ref_to_mri,32,8
ALL_PROSTAD,12,ref_to_mri,33,9
ALL_PROSTAD,12,ref_to_mri,34,9
ALL_PROSTAD,12,ref_to_mri,35,5
ALL_PROSTAD,12,ref_to_mri,36,8
ALL_PROSTAD,12,ref_to_mri,37,8
ALL_PROSTAD,12,ref_to_mri,38,2
ALL_PROSTAD,12,ref_to_mri,39,8
ALL_PROSTAD,12,ref_to_mri,40,12
ALL_PROSTAD,12,ref_to_mri,41,10
ALL_PROSTAD,12,ref_to_mri,42,9
ALL_PROSTAD,12,ref_to_mri,43,5
ALL_PROSTAD,12,ref_to_mri,44,10
ALL_PROSTAD,12,ref_to_mri,45,11
ALL_PROSTAD,12,ref_to_mri,46,8
ALL_PROSTAD,12,ref_to_mri,47,8
ALL_PROSTAD,12,ref_to_mri,48,11
ALL_PROSTAD,12,ref_to_mri,49,12
ALL_PROSTAD,12,ref_to_mri,50,9
ALL_PROSTAD,12,ref_to_mri,51,9
ALL_PROSTAD,12,ref_to_mri,52,3
ALL_PROSTAD,12,mri_to_report,0,3
ALL_PROSTAD,12,mri_to_report,1,4
ALL_PROSTAD,12,mri_to_report,2,4
ALL_PROSTAD,12,mri_to_report,3,4
ALL_PROSTAD,12,mri_to_report,4,4
ALL_PROSTAD,12,mri_to_report,5,4
ALL_PROSTAD,12,mri_to_report,6,4
ALL_PROSTAD,12,mri_to_report,7,4
ALL_PROSTAD,12,mri_to_report,8,4
ALL_PROSTAD,12,mri_to_report,9,4
ALL_PROSTAD,12,mri_to_report,10,4
ALL_PROSTAD,12,mri_to_report,11,4
ALL_PROSTAD,12,mri_to_report,12,4
ALL_PROSTAD,12,mri_to_report,13,4
ALL_PROSTAD,12,mri_to_report,14,4
ALL_PROSTAD,12,mri_to_report,15,4
ALL_PROSTAD,12,mri_to_report,16,4
ALL_PROSTAD,12,mri_to_report,17,4
ALL_PROSTAD,12,mri_to_report,18,4
ALL_PROSTAD,12,mri_to_report,19,4
ALL_PROSTAD,12,mri_to_report,20,4
ALL_PROSTAD,12,mri_to_report,21,4
ALL_PROSTAD,12,mri_to_report,22,4
ALL_PROSTAD,12,mri_to_report,23,4
ALL_PROSTAD,12,mri_to_report,24,4
ALL_PROSTAD,12,mri_to_report,25,4
ALL_PROSTAD,12,mri_to_report,26,4
ALL_PROSTAD,12,mri_to_report,27,4
ALL_PROSTAD,12,mri_to_report,28,4
ALL_PROSTAD,12,mri_to_report,29,4
ALL_PROSTAD,12,mri_to_report,30,4
ALL_PROSTAD,12,mri_to_report,31,4
ALL_PROSTAD,12,mri_to_report,32,4
ALL_PROSTAD,12,mri_to_report,33,4
ALL_PROSTAD,12,mri_to_report,34,4
ALL_PROSTAD,12,mri_to_report,35,4
ALL_PROSTAD,12,mri_to_report,36,4
ALL_PROSTAD,12,mri_to_report,37,4
ALL_PROSTAD,12,mri_to_report,38,4
ALL_PROSTAD,12,mri_to_report,39,4
ALL_PROSTAD,12,mri_to_report,40,4
ALL_PROSTAD,12,mri_to_report,41,4
ALL_PROSTAD,12,mri_to_report,42,4
ALL_PROSTAD,12,mri_to_report,43,4
ALL_PROSTAD,12,mri_to_report,44,4
ALL_PROSTAD,12,mri_to_report,45,4
ALL_PROSTAD,12,mri_to_report,46,4
ALL_PROSTAD,12,mri_to_report,47,4
ALL_PROSTAD,12,mri_to_report,48,4
ALL_PROSTAD,12,mri_to_report,49,4
ALL_PROSTAD,12,mri_to_report,50,4
ALL_PROSTAD,12,mri_to_report,51,4
ALL_PROSTAD,12,report_to_biopmdt,0,3
ALL_PROSTAD,12,report_to_biopmdt,1,4
ALL_PROSTAD,12,report_to_biopmdt,2,4
ALL_PROSTAD,12,report_to_biopmdt,3,4
ALL_PROSTAD,12,report_to_biopmdt,4,4
ALL_PROSTAD,12,report_to_biopmdt,5,4
ALL_PROSTAD,12,report_to_biopmdt,6,4
ALL_PROSTAD,12,report_to_biopmdt,7,4
ALL_PROSTAD,12,report_to_biopmdt,8,4
ALL_PROSTAD,12,report_to_biopmdt,9,4
ALL_PROSTAD,12,report_to_biopmdt,10,4
ALL_PROSTAD,12,report_to_biopmdt,11,4
ALL_PROSTAD,12,report_to_biopmdt,12,4
ALL_PROSTAD,12,report_to_biopmdt,13,4
